timestamp,symbol,side,quantity,price,value,commission,slippage,capital_after
2025-05-29 11:24:03.274116039,XBT_EUR,buy,0.025773513793884848,96318.21566999999,2482.4588601731207,0.49649177203462413,0.12411673717179744,97517.04464805484
2025-05-29 11:40:05.574377060,XBT_EUR,buy,0.03429149336881003,96492.22437,3308.8624721255846,0.661772494425117,0.16543485186368606,94207.52040343483
2025-05-29 11:59:42.086170912,XBT_EUR,buy,0.03311480745856714,96529.82625,3196.56661027769,0.639313322055538,0.15982033949690966,91010.31447983508
2025-05-29 12:01:53.084978104,XBT_EUR,buy,0.031997557003762805,96509.92525500001,3088.0818347757504,0.6176163669551501,0.1543963719201915,87921.61502869238
